,2020_1,2021_1,2022_1,2023_1,2024_1,2025_1,2026_1,2027_1,2028_1,2029_1,2020_2,2021_2,2022_2,2023_2,2024_2,2025_2,2026_2,2027_2,2028_2,2029_2,2020_3,2021_3,2022_3,2023_3,2024_3,2025_3,2026_3,2027_3,2028_3,2029_3,2020_4,2021_4,2022_4,2023_4,2024_4,2025_4,2026_4,2027_4,2028_4,2029_4,2020_5,2021_5,2022_5,2023_5,2024_5,2025_5,2026_5,2027_5,2028_5,2029_5
Serum*Saliva+BDNF_Ser*VE-cad_Sal,0.570570570570571,0.496712929145362,0.539810080350621,0.534534534534535,0.565376186997809,0.506208911614317,0.514264264264264,0.497443389335281,0.519357195032871,0.505255255255255,0.482834185536888,0.527777777777778,0.507669831994156,0.515704894083272,0.509009009009009,0.553688823959094,0.463842220598977,0.506939371804237,0.538288288288288,0.550036523009496,0.508400292184076,0.566106647187728,0.564564564564565,0.508400292184076,0.534696859021183,0.533033033033033,0.485025566106647,0.524024024024024,0.571950328707086,0.536888239590942,0.562312312312312,0.47918188458729,0.522522522522523,0.566837107377648,0.527027027027027,0.468955441928415,0.510591672753835,0.581446311176041,0.482103725346969,0.59009009009009,0.54127100073046,0.534696859021183,0.491599707815924,0.509009009009009,0.5427319211103,0.461711711711712,0.475225225225225,0.496246246246246,0.508258258258258,0.501826150474799
Serum*Saliva+BDNF_Ser*VEGF_Sal,0.611111111111111,0.543462381300219,0.598246895544193,0.563063063063063,0.590211833455077,0.45799853907962,0.582582582582583,0.431701972242513,0.576333089846603,0.586336336336336,0.558802045288532,0.628858024691358,0.443389335281227,0.578524470416362,0.571321321321321,0.585098612125639,0.578524470416362,0.601168736303871,0.542792792792793,0.514974433893353,0.585098612125639,0.578524470416362,0.572822822822823,0.60409057706355,0.601168736303871,0.60960960960961,0.532505478451424,0.575825825825826,0.532505478451424,0.568298027757487,0.498498498498499,0.560262965668371,0.524024024024024,0.504017531044558,0.518018018018018,0.490138787436085,0.551497443389335,0.514974433893353,0.589481373265157,0.448948948948949,0.585098612125639,0.537618699780862,0.590211833455077,0.593093093093093,0.567567567567568,0.595345345345345,0.594594594594595,0.584834834834835,0.606606606606607,0.622352081811541
Serum*Clinic+BDNF_Ser*Headaches,0.626126126126126,0.656683710737765,0.620160701241782,0.655405405405405,0.636961285609934,0.631117604090577,0.61036036036036,0.682249817384953,0.672753834915997,0.611861861861862,0.620160701241782,0.704475308641975,0.636230825420015,0.630387143900657,0.588588588588589,0.609203798392988,0.617238860482104,0.608473338203068,0.616366366366366,0.642804967129291,0.672023374726077,0.620891161431702,0.644144144144144,0.608473338203068,0.714390065741417,0.64039039039039,0.651570489408327,0.653153153153153,0.66691015339664,0.677136596055515,0.650900900900901,0.634769905040175,0.672672672672673,0.634769905040175,0.650900900900901,0.688823959094229,0.652300949598247,0.677136596055515,0.607012417823229,0.622372372372372,0.627465303140979,0.579254930606282,0.620160701241782,0.664414414414414,0.607012417823229,0.637387387387387,0.662912912912913,0.578828828828829,0.625375375375375,0.634039444850256
Serum*Clinic+BDNF_Ser*MusSor,0.630630630630631,0.582176771365961,0.543462381300219,0.566816816816817,0.613586559532506,0.543462381300219,0.524024024024024,0.64572680788897,0.552958363769175,0.618618618618619,0.588750913075237,0.677469135802469,0.579254930606282,0.56318480642805,0.557807807807808,0.594594594594595,0.577063550036523,0.569028487947407,0.548048048048048,0.533966398831264,0.550036523009496,0.572680788897005,0.507507507507508,0.530314097881666,0.563915266617969,0.548798798798799,0.585829072315559,0.645645645645646,0.642804967129291,0.576333089846603,0.556306306306306,0.543462381300219,0.634384384384384,0.60336011687363,0.614114114114114,0.616508400292184,0.601168736303871,0.523739956172389,0.566837107377648,0.626126126126126,0.568298027757487,0.529583637691746,0.631117604090577,0.629129129129129,0.548575602629657,0.590840840840841,0.61036036036036,0.518768768768769,0.586336336336336,0.544923301680058
Serum*Clinic+BDNF_Ser*RangeWOpain,0.671171171171171,0.663988312636961,0.658144631117604,0.626126126126126,0.662527392257122,0.629656683710738,0.686186186186186,0.731190650109569,0.650109569028488,0.653903903903904,0.626734842951059,0.670524691358025,0.655222790357926,0.677136596055515,0.588588588588589,0.640613586559533,0.607742878013148,0.636230825420015,0.660660660660661,0.599707815924032,0.705624543462381,0.613586559532506,0.657657657657658,0.650840029218408,0.742878013148284,0.66966966966967,0.671292914536158,0.652402402402402,0.652300949598247,0.669831994156319,0.630630630630631,0.721694667640614,0.644144144144144,0.668371073776479,0.658408408408408,0.696128560993426,0.64499634769905,0.633308984660336,0.665449233016801,0.68018018018018,0.652300949598247,0.62527392257122,0.670562454346238,0.660660660660661,0.628195763330899,0.650900900900901,0.66966966966967,0.626876876876877,0.659159159159159,0.684441197954711
Serum*Clinic+BDNF_Ser*RangeUnaMax,0.512762762762763,0.52008765522279,0.509861212563915,0.529279279279279,0.534696859021183,0.491599707815924,0.539039039039039,0.555880204528853,0.523739956172389,0.518018018018018,0.523739956172389,0.503086419753086,0.531044558071585,0.52154857560263,0.532282282282282,0.530314097881666,0.510591672753835,0.539810080350621,0.503003003003003,0.553688823959094,0.47918188458729,0.559532505478451,0.488738738738739,0.529583637691746,0.588020452885318,0.505255255255255,0.506939371804237,0.513513513513513,0.518626734842951,0.512052593133674,0.506006006006006,0.451424397370343,0.49024024024024,0.522279035792549,0.503753753753754,0.495252008765522,0.544192841490139,0.496712929145362,0.49963476990504,0.494744744744745,0.49963476990504,0.531775018261505,0.501826150474799,0.524024024024024,0.548575602629657,0.496996996996997,0.503003003003003,0.553303303303303,0.514264264264264,0.481373265157049
Serum*Clinic+BDNF_Ser*RangeAssMax,0.542042042042042,0.536157779401023,0.547845142439737,0.555555555555556,0.572680788897005,0.532505478451424,0.509009009009009,0.530314097881666,0.546384222059898,0.553303303303303,0.571950328707086,0.514660493827161,0.56172388604821,0.515704894083272,0.56006006006006,0.566837107377648,0.532505478451424,0.569028487947407,0.536036036036036,0.577794010226443,0.506939371804237,0.608473338203068,0.514264264264264,0.523009495982469,0.52154857560263,0.560810810810811,0.543462381300219,0.537537537537538,0.533235938641344,0.557341124908692,0.565315315315315,0.519357195032871,0.5503003003003,0.564645726807889,0.529279279279279,0.518626734842951,0.579985390796202,0.553688823959094,0.5427319211103,0.503753753753754,0.537618699780862,0.551497443389335,0.551497443389335,0.566816816816817,0.58436815193572,0.544294294294294,0.564564564564565,0.594594594594595,0.565315315315315,0.539079620160701
Serum*Trabe+BDNF_Ser*Energy,0.569069069069069,0.599707815924032,0.558802045288532,0.557057057057057,0.547845142439737,0.601899196493791,0.572072072072072,0.618699780861943,0.607012417823229,0.584084084084084,0.588750913075237,0.628858024691358,0.631117604090577,0.567567567567568,0.569069069069069,0.590942293644996,0.635500365230095,0.531044558071585,0.565315315315315,0.605551497443389,0.621621621621622,0.593133674214755,0.56006006006006,0.66764061358656,0.555880204528853,0.622372372372372,0.527392257121987,0.627627627627628,0.590211833455077,0.536157779401023,0.605855855855856,0.560262965668371,0.623873873873874,0.551497443389335,0.674174174174174,0.555149744338933,0.575602629656684,0.592403214024836,0.620160701241782,0.660660660660661,0.550766983199416,0.56172388604821,0.565376186997809,0.593093093093093,0.593133674214755,0.563813813813814,0.626126126126126,0.575075075075075,0.554804804804805,0.559532505478451
Serum*Trabe+BDNF_Ser*Entropy,0.572822822822823,0.606281957633309,0.574141709276844,0.581081081081081,0.566106647187728,0.612125639152666,0.5503003003003,0.66764061358656,0.619430241051863,0.577327327327327,0.60482103725347,0.647376543209877,0.639152666179693,0.579985390796202,0.581831831831832,0.579985390796202,0.656683710737765,0.514243973703433,0.554054054054054,0.5836376917458,0.621621621621622,0.596055514974434,0.565315315315315,0.647918188458729,0.537618699780862,0.60960960960961,0.551497443389335,0.632882882882883,0.598977355734112,0.580715850986121,0.629129129129129,0.576333089846603,0.637387387387387,0.567567567567568,0.719219219219219,0.610664718772827,0.615777940102264,0.610664718772827,0.626734842951059,0.679429429429429,0.570489408327246,0.577794010226443,0.58290723155588,0.625375375375375,0.596785975164354,0.586336336336336,0.626876876876877,0.584084084084084,0.596096096096096,0.585829072315559
Serum*Trabe+BDNF_Ser*InvDifMom,0.521771771771772,0.540540540540541,0.534696859021183,0.541291291291291,0.488677867056245,0.54200146092038,0.510510510510511,0.609203798392988,0.5836376917458,0.538288288288288,0.544192841490139,0.577160493827161,0.582176771365961,0.52081811541271,0.526276276276276,0.539079620160701,0.585829072315559,0.523739956172389,0.518018018018018,0.548575602629657,0.557341124908692,0.550766983199416,0.524774774774775,0.579985390796202,0.519357195032871,0.546546546546547,0.52008765522279,0.56981981981982,0.531775018261505,0.491599707815924,0.578078078078078,0.482103725346969,0.545045045045045,0.495982468955442,0.64039039039039,0.558802045288532,0.552227903579255,0.543462381300219,0.571950328707086,0.617867867867868,0.512783053323594,0.536157779401023,0.472607742878013,0.576576576576577,0.560262965668371,0.532282282282282,0.576576576576577,0.528528528528528,0.545795795795796,0.506208911614317
Serum*Trabe+BDNF_Ser*Inertia,0.50975975975976,0.518626734842951,0.519357195032871,0.530780780780781,0.510591672753835,0.531775018261505,0.542792792792793,0.579985390796202,0.565376186997809,0.5,0.527392257121987,0.560956790123457,0.555149744338934,0.498904309715121,0.512762762762763,0.482103725346969,0.572680788897005,0.531044558071585,0.536036036036036,0.529583637691746,0.533966398831264,0.533235938641344,0.503003003003003,0.556610664718773,0.534696859021183,0.533033033033033,0.493060628195763,0.548048048048048,0.523739956172389,0.494521548575603,0.545795795795796,0.498173849525201,0.533033033033033,0.513513513513514,0.611861861861862,0.536157779401023,0.525200876552228,0.524470416362308,0.547114682249817,0.600600600600601,0.503287070854638,0.512052593133674,0.491599707815924,0.551051051051051,0.544192841490139,0.502252252252252,0.573573573573574,0.496246246246246,0.515765765765766,0.493060628195763
Serum*Trabe+BDNF_Ser*HarCor,0.504504504504505,0.573411249086925,0.523739956172389,0.508258258258258,0.508400292184076,0.56172388604821,0.524774774774775,0.601168736303871,0.533966398831264,0.527777777777778,0.54127100073046,0.575617283950617,0.558071585098612,0.518626734842951,0.517267267267267,0.526661796932067,0.582176771365961,0.5427319211103,0.506756756756757,0.489408327246165,0.552958363769175,0.504747991234478,0.515015015015015,0.592403214024836,0.480642804967129,0.523273273273273,0.489408327246165,0.551801801801802,0.528853177501826,0.525931336742148,0.563813813813814,0.523009495982469,0.558558558558559,0.497443389335281,0.634384384384384,0.534696859021183,0.536888239590942,0.537618699780862,0.591672753834916,0.600600600600601,0.52154857560263,0.506208911614317,0.558802045288532,0.563813813813814,0.5427319211103,0.53003003003003,0.552552552552553,0.542792792792793,0.518768768768769,0.536888239590942
Serum*Trabe+BDNF_Ser*ShortRE,0.512012012012012,0.495982468955442,0.513513513513514,0.525525525525526,0.543462381300219,0.533966398831264,0.577327327327327,0.489408327246165,0.50109569028488,0.551801801801802,0.516435354273192,0.52391975308642,0.52154857560263,0.551497443389335,0.533033033033033,0.531044558071585,0.490138787436085,0.571950328707086,0.59009009009009,0.546384222059898,0.512783053323594,0.566106647187728,0.527777777777778,0.50036523009496,0.530314097881666,0.524024024024024,0.536888239590942,0.503003003003003,0.513513513513513,0.52008765522279,0.517267267267267,0.486486486486487,0.515765765765766,0.50109569028488,0.542792792792793,0.476990504017531,0.50109569028488,0.486486486486487,0.509130752373996,0.45045045045045,0.528853177501826,0.517165814463112,0.509861212563915,0.509009009009009,0.517165814463112,0.518018018018018,0.527777777777778,0.536036036036036,0.478228228228228,0.518626734842951
Serum*Trabe+BDNF_Ser*LongRE,0.529279279279279,0.509861212563915,0.519357195032871,0.523273273273273,0.484295105916728,0.503287070854638,0.436186186186186,0.571219868517166,0.558802045288532,0.491741741741742,0.524470416362308,0.556327160493827,0.552958363769175,0.477720964207451,0.486486486486487,0.501826150474799,0.559532505478451,0.459459459459459,0.471471471471472,0.506939371804237,0.516435354273192,0.491599707815924,0.47972972972973,0.528853177501826,0.485756026296567,0.533783783783784,0.493060628195763,0.542042042042042,0.512052593133674,0.489408327246165,0.482732732732733,0.514243973703433,0.522522522522523,0.50109569028488,0.611111111111111,0.547114682249817,0.531775018261505,0.528853177501826,0.522279035792549,0.606606606606607,0.49963476990504,0.517896274653031,0.512052593133674,0.554054054054054,0.523009495982469,0.509009009009009,0.570570570570571,0.493243243243243,0.523273273273273,0.497443389335281
Serum*Trabe+BDNF_Ser*GreyLNU,0.526276276276276,0.588750913075237,0.525931336742148,0.499249249249249,0.516435354273192,0.528122717311907,0.531531531531532,0.525200876552228,0.544192841490139,0.510510510510511,0.505478451424397,0.540895061728395,0.553688823959094,0.501826150474799,0.510510510510511,0.509130752373996,0.560993425858291,0.514974433893353,0.54954954954955,0.498173849525201,0.556610664718773,0.481373265157049,0.500750750750751,0.573411249086925,0.538349159970782,0.557057057057057,0.515704894083272,0.539039039039039,0.513513513513513,0.513513513513513,0.556306306306306,0.5427319211103,0.567567567567568,0.56172388604821,0.558558558558559,0.533966398831264,0.543462381300219,0.533966398831264,0.504017531044558,0.551801801801802,0.508400292184076,0.496712929145362,0.505478451424397,0.50975975975976,0.526661796932067,0.541291291291291,0.503753753753754,0.53978978978979,0.540540540540541,0.575602629656684
Serum*Trabe+BDNF_Ser*RunLNU,0.524774774774775,0.518626734842951,0.519357195032871,0.524774774774775,0.490869247626004,0.517896274653031,0.544294294294294,0.586559532505478,0.567567567567568,0.503003003003003,0.525200876552228,0.565586419753086,0.557341124908692,0.496712929145362,0.505255255255255,0.511322132943755,0.570489408327246,0.536157779401023,0.537537537537538,0.517165814463112,0.528853177501826,0.52081811541271,0.496996996996997,0.547114682249817,0.528853177501826,0.538288288288288,0.493060628195763,0.554804804804805,0.526661796932067,0.498904309715121,0.540540540540541,0.506208911614317,0.533783783783784,0.493791088385683,0.622372372372372,0.550766983199416,0.536888239590942,0.52154857560263,0.543462381300219,0.605105105105105,0.504747991234478,0.514243973703433,0.517896274653031,0.564564564564565,0.535427319211103,0.50975975975976,0.573573573573574,0.505255255255255,0.523273273273273,0.494521548575603
Serum*Trabe+BDNF_Ser*LowGLRE,0.560810810810811,0.504747991234478,0.502556610664719,0.562312312312312,0.5427319211103,0.519357195032871,0.510510510510511,0.507669831994156,0.58290723155588,0.525525525525526,0.533966398831264,0.48070987654321,0.517896274653031,0.552958363769175,0.530780780780781,0.575602629656684,0.532505478451424,0.630387143900657,0.53003003003003,0.599707815924032,0.527392257121987,0.565376186997809,0.569069069069069,0.482103725346969,0.590942293644996,0.572072072072072,0.559532505478451,0.522522522522523,0.517896274653031,0.537618699780862,0.539039039039039,0.522279035792549,0.566066066066066,0.551497443389335,0.533783783783784,0.517165814463112,0.568298027757487,0.577063550036523,0.508400292184076,0.506006006006006,0.514243973703433,0.58290723155588,0.539810080350621,0.529279279279279,0.550766983199416,0.501501501501502,0.575075075075075,0.540540540540541,0.553303303303303,0.486486486486487
Serum*Trabe+BDNF_Ser*HighGLRE,0.492492492492492,0.557341124908692,0.525931336742148,0.527027027027027,0.504017531044558,0.524470416362308,0.512762762762763,0.545653761869978,0.52081811541271,0.487237237237237,0.481373265157049,0.474537037037037,0.523009495982469,0.506208911614317,0.494744744744745,0.509861212563915,0.571219868517166,0.569758948137327,0.486486486486487,0.564645726807889,0.485025566106647,0.526661796932067,0.537537537537538,0.574141709276844,0.5427319211103,0.503753753753754,0.525200876552228,0.521771771771772,0.514243973703433,0.482103725346969,0.496246246246246,0.476990504017531,0.49024024024024,0.496712929145362,0.582582582582583,0.492330168005844,0.517165814463112,0.506939371804237,0.54127100073046,0.570570570570571,0.527392257121987,0.525200876552228,0.472607742878013,0.48048048048048,0.514974433893353,0.53003003003003,0.484984984984985,0.562312312312312,0.497747747747748,0.517165814463112
Serum*Trabe+BDNF_Ser*ShortRLowGLE,0.515015015015015,0.504747991234478,0.509861212563915,0.532282282282282,0.514974433893353,0.496712929145362,0.536036036036036,0.551497443389335,0.577063550036523,0.533033033033033,0.498173849525201,0.534722222222222,0.518626734842951,0.497443389335281,0.542042042042042,0.536888239590942,0.525200876552228,0.54200146092038,0.536786786786787,0.536888239590942,0.505478451424397,0.483564645726808,0.50975975975976,0.513513513513513,0.507669831994156,0.524024024024024,0.505478451424397,0.560810810810811,0.509861212563915,0.531044558071585,0.492492492492492,0.465303140978817,0.522522522522523,0.52154857560263,0.499249249249249,0.531044558071585,0.531044558071585,0.523739956172389,0.547114682249817,0.568318318318318,0.538349159970782,0.526661796932067,0.513513513513513,0.528528528528528,0.518626734842951,0.518018018018018,0.513513513513513,0.515015015015015,0.487237237237237,0.560262965668371
Serum*Trabe+BDNF_Ser*ShortRHighGLE,0.481981981981982,0.578524470416362,0.534696859021183,0.512012012012012,0.476260043827611,0.534696859021183,0.517267267267267,0.577794010226443,0.485025566106647,0.475225225225225,0.548575602629657,0.535493827160494,0.45799853907962,0.490869247626004,0.487237237237237,0.482103725346969,0.582176771365961,0.547845142439737,0.504504504504505,0.539079620160701,0.551497443389335,0.509861212563915,0.495495495495496,0.599707815924032,0.518626734842951,0.47972972972973,0.498904309715121,0.458708708708709,0.528853177501826,0.466033601168736,0.466966966966967,0.450693937180424,0.465465465465465,0.477720964207451,0.608108108108108,0.460189919649379,0.526661796932067,0.536888239590942,0.566837107377648,0.601351351351351,0.524470416362308,0.488677867056245,0.556610664718773,0.552552552552553,0.544192841490139,0.551801801801802,0.548048048048048,0.557807807807808,0.541291291291291,0.550766983199416
Serum*Trabe+BDNF_Ser*LongRLowGLE,0.531531531531532,0.539079620160701,0.538349159970782,0.507507507507508,0.506208911614317,0.522279035792549,0.497747747747748,0.545653761869978,0.498904309715121,0.464714714714715,0.524470416362308,0.486882716049383,0.531044558071585,0.538349159970782,0.487237237237237,0.512052593133674,0.574872169466764,0.565376186997809,0.493993993993994,0.527392257121987,0.501826150474799,0.525200876552228,0.528528528528528,0.569028487947407,0.546384222059898,0.508258258258258,0.504747991234478,0.506006006006006,0.491599707815924,0.506939371804237,0.487237237237237,0.529583637691746,0.527777777777778,0.509130752373996,0.596096096096096,0.496712929145362,0.525931336742148,0.509130752373996,0.54127100073046,0.548048048048048,0.539079620160701,0.518626734842951,0.472607742878013,0.531531531531532,0.511322132943755,0.528528528528528,0.503753753753754,0.575825825825826,0.499249249249249,0.492330168005844
Serum*Trabe+BDNF_Ser*LongRHighGLE,0.548798798798799,0.487947406866326,0.492330168005844,0.542042042042042,0.529583637691746,0.494521548575603,0.468468468468469,0.489408327246165,0.585098612125639,0.482732732732733,0.515704894083272,0.503086419753086,0.529583637691746,0.532505478451424,0.515015015015015,0.559532505478451,0.472607742878013,0.587289992695398,0.503753753753754,0.588750913075237,0.517896274653031,0.557341124908692,0.567567567567568,0.482834185536888,0.581446311176041,0.5503003003003,0.566837107377648,0.534534534534535,0.504017531044558,0.510591672753835,0.547297297297297,0.505478451424397,0.542042042042042,0.54200146092038,0.495495495495495,0.536157779401023,0.569028487947407,0.570489408327246,0.506939371804237,0.533783783783784,0.501095690284879,0.585829072315559,0.510591672753835,0.533783783783784,0.514243973703433,0.501501501501502,0.557807807807808,0.454954954954955,0.538288288288288,0.52008765522279
Serum*Trabe+BDNF_Ser*BV/TV,0.564564564564565,0.514243973703433,0.485756026296567,0.542042042042042,0.519357195032871,0.508400292184076,0.5,0.491599707815924,0.553688823959094,0.52027027027027,0.512783053323594,0.515432098765432,0.485025566106647,0.551497443389335,0.507507507507508,0.536157779401023,0.560993425858291,0.592403214024836,0.504504504504505,0.558071585098612,0.527392257121987,0.538349159970782,0.548798798798799,0.525200876552228,0.593133674214755,0.547297297297297,0.528122717311907,0.533783783783784,0.538349159970782,0.52008765522279,0.522522522522523,0.514974433893353,0.563813813813814,0.54200146092038,0.53978978978979,0.527392257121987,0.570489408327246,0.559532505478451,0.495982468955442,0.512012012012012,0.480642804967129,0.558802045288532,0.504017531044558,0.500750750750751,0.534696859021183,0.49024024024024,0.562312312312312,0.564564564564565,0.536036036036036,0.550036523009496
Serum*Trabe+BDNF_Ser*Tb.Th,0.514264264264264,0.566837107377648,0.522279035792549,0.513513513513513,0.508400292184076,0.545653761869978,0.536786786786787,0.552958363769175,0.553688823959094,0.532282282282282,0.531775018261505,0.530864197530864,0.518626734842951,0.497443389335281,0.480480480480481,0.493060628195763,0.579985390796202,0.567567567567568,0.528528528528529,0.553688823959094,0.508400292184076,0.515704894083272,0.527027027027027,0.577794010226443,0.538349159970782,0.51951951951952,0.524470416362308,0.514264264264264,0.487216946676406,0.471146822498174,0.490990990990991,0.506939371804237,0.487987987987988,0.474799123447772,0.565315315315315,0.502556610664719,0.539079620160701,0.501826150474799,0.560262965668371,0.529279279279279,0.536157779401023,0.52081811541271,0.534696859021183,0.47972972972973,0.525931336742148,0.533033033033033,0.481981981981982,0.562312312312312,0.494744744744745,0.518626734842951
Serum*Trabe+BDNF_Ser*Tb.Sp,0.604354354354354,0.560262965668371,0.517165814463112,0.56981981981982,0.54200146092038,0.533235938641344,0.553303303303303,0.528122717311907,0.571219868517166,0.50975975975976,0.555149744338934,0.459876543209877,0.550766983199416,0.607742878013148,0.5503003003003,0.589481373265157,0.506939371804237,0.631848064280497,0.541291291291291,0.590211833455077,0.558071585098612,0.581446311176041,0.591591591591592,0.532505478451424,0.643535427319211,0.586336336336336,0.555880204528853,0.57957957957958,0.572680788897005,0.565376186997809,0.568318318318318,0.54200146092038,0.603603603603604,0.563915266617969,0.497747747747748,0.559532505478451,0.598977355734112,0.605551497443389,0.558071585098612,0.54954954954955,0.469685902118335,0.594594594594595,0.559532505478451,0.543543543543544,0.578524470416362,0.548798798798799,0.615615615615616,0.527027027027027,0.578078078078078,0.613586559532506
Serum*Trabe+BDNF_Ser*Tb.N,0.560810810810811,0.606281957633309,0.538349159970782,0.529279279279279,0.571950328707086,0.572680788897005,0.572072072072072,0.56318480642805,0.504017531044558,0.543543543543544,0.579985390796202,0.476851851851852,0.534696859021183,0.582176771365961,0.475975975975976,0.574872169466764,0.579985390796202,0.556610664718773,0.572072072072072,0.471877282688094,0.577063550036523,0.555149744338934,0.567567567567568,0.637691745799854,0.617238860482104,0.572072072072072,0.498173849525201,0.566066066066066,0.566837107377648,0.525931336742148,0.58033033033033,0.548575602629657,0.61036036036036,0.512052593133674,0.472222222222222,0.474799123447772,0.54127100073046,0.610664718772827,0.594594594594595,0.443693693693694,0.503287070854638,0.560993425858291,0.547845142439737,0.535285285285285,0.555149744338934,0.548048048048048,0.593843843843844,0.502252252252252,0.558558558558559,0.641344046749452
Serum*Trabe+BDNF_Ser*BS/BV,0.511261261261261,0.586559532505479,0.556610664718773,0.48948948948949,0.488677867056245,0.579254930606282,0.552552552552553,0.575602629656684,0.515704894083272,0.571321321321321,0.548575602629657,0.550925925925926,0.558802045288532,0.493791088385683,0.5503003003003,0.525931336742148,0.620160701241782,0.554419284149014,0.559309309309309,0.52081811541271,0.538349159970782,0.491599707815924,0.499249249249249,0.601168736303871,0.528853177501826,0.497747747747748,0.501826150474799,0.527777777777778,0.47991234477721,0.543462381300219,0.533033033033033,0.474799123447772,0.495495495495496,0.492330168005844,0.60960960960961,0.498173849525201,0.509861212563915,0.490869247626004,0.573411249086925,0.548798798798799,0.564645726807889,0.504017531044558,0.547114682249817,0.541291291291291,0.473338203067933,0.555555555555556,0.510510510510511,0.61036036036036,0.475975975975976,0.472607742878013
Serum*Serum+CXCL16_Ser*ENA-78_Ser,0.59984984984985,0.595325054784514,0.5427319211103,0.535285285285285,0.524470416362308,0.636230825420015,0.533783783783784,0.599707815924032,0.547114682249817,0.603603603603604,0.560993425858291,0.62962962962963,0.585098612125639,0.593864134404675,0.570570570570571,0.563915266617969,0.617969320672023,0.528853177501826,0.626126126126126,0.528122717311907,0.611395178962747,0.585829072315559,0.558558558558559,0.570489408327246,0.573411249086925,0.552552552552553,0.647918188458729,0.630630630630631,0.564645726807889,0.589481373265157,0.555555555555556,0.560993425858291,0.628378378378378,0.607012417823229,0.602852852852853,0.569758948137327,0.560262965668371,0.570489408327246,0.576333089846603,0.584834834834835,0.574872169466764,0.54127100073046,0.596785975164354,0.602102102102102,0.636961285609934,0.581081081081081,0.5503003003003,0.58033033033033,0.593093093093093,0.600438276113952
Serum*Serum+CXCL16_Ser*MMP3_Ser,0.532282282282282,0.559532505478451,0.474799123447772,0.442192192192192,0.560993425858291,0.472607742878013,0.548798798798799,0.505478451424397,0.557341124908692,0.554804804804805,0.551497443389335,0.471450617283951,0.528853177501826,0.475529583637692,0.490990990990991,0.589481373265157,0.547845142439737,0.576333089846603,0.529279279279279,0.533966398831264,0.549306062819576,0.58436815193572,0.556306306306306,0.573411249086925,0.465303140978817,0.545795795795796,0.523009495982469,0.475975975975976,0.490138787436085,0.565376186997809,0.597597597597598,0.514243973703433,0.537537537537538,0.518626734842951,0.553303303303303,0.54200146092038,0.56245434623813,0.563915266617969,0.456537618699781,0.508258258258258,0.474799123447772,0.506939371804237,0.5427319211103,0.484984984984985,0.468224981738495,0.565315315315315,0.544294294294294,0.530780780780781,0.553303303303303,0.547114682249817
Serum*Serum+CXCL16_Ser*MMP7_Ser,0.471471471471472,0.553688823959094,0.52154857560263,0.459459459459459,0.484295105916728,0.487947406866326,0.503003003003003,0.546384222059898,0.579985390796202,0.504504504504504,0.487216946676406,0.574845679012346,0.543462381300219,0.506208911614317,0.530780780780781,0.493791088385683,0.489408327246165,0.560262965668371,0.529279279279279,0.511322132943755,0.480642804967129,0.493791088385683,0.502252252252252,0.563915266617969,0.549306062819576,0.59009009009009,0.553688823959094,0.518768768768769,0.524470416362308,0.466764061358656,0.513513513513513,0.504747991234478,0.558558558558559,0.530314097881666,0.523273273273273,0.47918188458729,0.474068663257852,0.485025566106647,0.539810080350621,0.478978978978979,0.570489408327246,0.511322132943755,0.504017531044558,0.50975975975976,0.497443389335281,0.503753753753754,0.644894894894895,0.483483483483483,0.494744744744745,0.568298027757487
Serum*Serum+CXCL16_Ser*OPG_Ser,0.548798798798799,0.569028487947407,0.537618699780862,0.467717717717718,0.631848064280497,0.537618699780862,0.447447447447447,0.543462381300219,0.54127100073046,0.555555555555556,0.569028487947407,0.563271604938272,0.555149744338934,0.538349159970782,0.50975975975976,0.443389335281227,0.550036523009496,0.469685902118335,0.457207207207207,0.476990504017531,0.550766983199416,0.453615777940102,0.477477477477477,0.504017531044558,0.551497443389335,0.564564564564565,0.480642804967129,0.561561561561562,0.598246895544193,0.545653761869978,0.499249249249249,0.480642804967129,0.48048048048048,0.585098612125639,0.477477477477477,0.518626734842951,0.547114682249817,0.573411249086925,0.504747991234478,0.464714714714715,0.460920379839299,0.491599707815924,0.566106647187728,0.552552552552553,0.492330168005844,0.467717717717718,0.534534534534535,0.503753753753754,0.470720720720721,0.549306062819576
Serum*Serum+CXCL16_Ser*PAI-1_Ser,0.59984984984985,0.657414170927685,0.597516435354273,0.608858858858859,0.633308984660336,0.66617969320672,0.623873873873874,0.681519357195033,0.58290723155588,0.626876876876877,0.623813002191381,0.597222222222222,0.649379108838568,0.632578524470416,0.614864864864865,0.593864134404675,0.620891161431702,0.569758948137327,0.60960960960961,0.623813002191381,0.670562454346238,0.634769905040175,0.573573573573574,0.612856099342586,0.565376186997809,0.563813813813814,0.607012417823229,0.605105105105105,0.622352081811541,0.641344046749452,0.589339339339339,0.586559532505478,0.626876876876877,0.609934258582907,0.635885885885886,0.626734842951059,0.636961285609934,0.639883126369613,0.671292914536158,0.613363363363363,0.612125639152666,0.628195763330899,0.653031409788167,0.642642642642643,0.64499634769905,0.651651651651652,0.60960960960961,0.608108108108108,0.616366366366366,0.596785975164354
